2021-06-07 23:47:34,445 : Flow Logger HTML_f : Starting HTML Conversion To Json | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:45:54,670 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14009' | prevHeadingCurrId :- '14008' | prevHeadingFoundId :- '14008'
2021-06-08 01:45:54,710 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '8. VERFALLDATUM' | Qrd txt :- '8. VERFALLDATUM' | Matched :- 'True'
2021-06-08 01:45:54,718 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14010' | prevHeadingCurrId :- '14009' | prevHeadingFoundId :- '14009'
2021-06-08 01:45:54,979 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '9. BESONDERE VORSICHTSMASSNAHMEN FÜR DIE AUFBEWAHRUNG' | Qrd txt :- '9. BESONDERE VORSICHTSMASSNAHMEN FÜR DIE AUFBEWAHRUNG' | Matched :- 'True'
2021-06-08 01:45:54,987 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14011' | prevHeadingCurrId :- '14010' | prevHeadingFoundId :- '14010'
2021-06-08 01:45:55,608 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '10. GEGEBENENFALLS BESONDERE VORSICHTSMASSNAHMEN FÜR DIE BESEITIGUNG VON NICHT VERWENDETEM ARZNEIMITTEL ODER DAVON STAMMENDEN ABFALLMATERIALIEN' | Qrd txt :- '10. GEGEBENENFALLS BESONDERE VORSICHTSMASSNAHMEN FÜR DIE BESEITIGUNG VON NICHT VERWENDETEM ARZNEIMITTEL ODER DAVON STAMMENDEN ABFALLMATERIALIEN' | Matched :- 'True'
2021-06-08 01:45:55,616 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14012' | prevHeadingCurrId :- '14011' | prevHeadingFoundId :- '14011'
2021-06-08 01:45:55,721 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '11. NAME UND ANSCHRIFT DES PHARMAZEUTISCHEN UNTERNEHMERS' | Qrd txt :- '11. NAME UND ANSCHRIFT DES PHARMAZEUTISCHEN UNTERNEHMERS' | Matched :- 'True'
2021-06-08 01:45:55,729 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14013' | prevHeadingCurrId :- '14012' | prevHeadingFoundId :- '14012'
2021-06-08 01:45:56,669 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '12. ZULASSUNGSNUMMER(N)' | Qrd txt :- '12. ZULASSUNGSNUMMER(N)' | Matched :- 'True'
2021-06-08 01:45:56,677 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14014' | prevHeadingCurrId :- '14013' | prevHeadingFoundId :- '14013'
2021-06-08 01:45:57,124 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '14. VERKAUFSABGRENZUNG' | Qrd txt :- '14. VERKAUFSABGRENZUNG' | Matched :- 'True'
2021-06-08 01:45:57,132 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Flow Is Broken | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14016' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '14014'
2021-06-08 01:45:57,140 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14016' | prevHeadingCurrId :- '14014' | prevHeadingFoundId :- '14014'
2021-06-08 01:45:57,309 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '15. HINWEISE FÜR DEN GEBRAUCH' | Qrd txt :- '15. HINWEISE FÜR DEN GEBRAUCH' | Matched :- 'True'
2021-06-08 01:45:57,317 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14017' | prevHeadingCurrId :- '14016' | prevHeadingFoundId :- '14016'
2021-06-08 01:45:57,474 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '16. ANGABEN IN BLINDENSCHRIFT' | Qrd txt :- '16. ANGABEN IN BLINDENSCHRIFT' | Matched :- 'True'
2021-06-08 01:45:57,482 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14018' | prevHeadingCurrId :- '14017' | prevHeadingFoundId :- '14017'
2021-06-08 01:45:57,916 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '17. INDIVIDUELLES ERKENNUNGSMERKMAL – 2D-BARCODE' | Qrd txt :- '17. INDIVIDUELLES ERKENNUNGSMERKMAL – 2D-BARCODE' | Matched :- 'True'
2021-06-08 01:45:57,925 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14019' | prevHeadingCurrId :- '14018' | prevHeadingFoundId :- '14018'
2021-06-08 01:45:58,396 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '18. INDIVIDUELLES ERKENNUNGSMERKMAL – VOM MENSCHEN LESBARES FORMAT' | Qrd txt :- '18. INDIVIDUELLES ERKENNUNGSMERKMAL – VOM MENSCHEN LESBARES FORMAT' | Matched :- 'True'
2021-06-08 01:45:58,404 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14020' | prevHeadingCurrId :- '14019' | prevHeadingFoundId :- '14019'
2021-06-08 01:45:58,602 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- 'MINDESTANGABEN AUF KLEINEN BEHÄLTNISSEN' | Qrd txt :- 'MINDESTANGABEN AUF KLEINEN BEHÄLTNISSEN' | Matched :- 'True'
2021-06-08 01:45:58,606 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Flow Is Broken | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14027' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '14020'
2021-06-08 01:45:58,614 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14027' | prevHeadingCurrId :- '14020' | prevHeadingFoundId :- '14020'
2021-06-08 01:45:58,893 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '1. BEZEICHNUNG DES ARZNEIMITTELS SOWIE ART(EN) DER ANWENDUNG' | Qrd txt :- '1. BEZEICHNUNG DES ARZNEIMITTELS SOWIE ART(EN) DER ANWENDUNG' | Matched :- 'True'
2021-06-08 01:45:58,901 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14028' | prevHeadingCurrId :- '14027' | prevHeadingFoundId :- '14027'
2021-06-08 01:45:59,532 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '2. hinweise zur anwendung' | Qrd txt :- '2. hinweise zur anwendung' | Matched :- 'True'
2021-06-08 01:45:59,532 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed In Lowercase  :  | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '2.       Hinweise zur ANWENDUNG' | Qrd txt :- '2. HINWEISE ZUR ANWENDUNG' | Matched :- 'True'
2021-06-08 01:45:59,540 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14029' | prevHeadingCurrId :- '14028' | prevHeadingFoundId :- '14028'
2021-06-08 01:45:59,606 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed : <=4|6.67|(93, 93, 93)|0.974| | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '3.       VERFALLDATUM' | Qrd txt :- '8. VERFALLDATUM' | Matched :- 'True'
2021-06-08 01:45:59,614 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Failed As Previous Heading Found is not matching | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14010' | prevHeadingCurrId :- '14009' | prevHeadingFoundId :- '14029'
2021-06-08 01:45:59,694 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '3. VERFALLDATUM' | Qrd txt :- '3. VERFALLDATUM' | Matched :- 'True'
2021-06-08 01:45:59,702 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Failed As Wrong Heading Found | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14024' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '14029'
2021-06-08 01:45:59,742 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '3. VERFALLDATUM' | Qrd txt :- '3. VERFALLDATUM' | Matched :- 'True'
2021-06-08 01:45:59,750 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14030' | prevHeadingCurrId :- '14029' | prevHeadingFoundId :- '14029'
2021-06-08 01:46:00,384 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '5. INHALT NACH GEWICHT, VOLUMEN ODER EINHEITEN' | Qrd txt :- '5. INHALT NACH GEWICHT, VOLUMEN ODER EINHEITEN' | Matched :- 'True'
2021-06-08 01:46:00,392 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Flow Is Broken | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14032' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '14030'
2021-06-08 01:46:00,392 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14032' | prevHeadingCurrId :- '14030' | prevHeadingFoundId :- '14030'
2021-06-08 01:46:00,615 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed : <=4|5.56|(94, 94, 94)|0.979| | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '6.       WEITERE ANGABEN' | Qrd txt :- '5. WEITERE ANGABEN' | Matched :- 'True'
2021-06-08 01:46:00,623 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Failed As Wrong Heading Found | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14026' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '14032'
2021-06-08 01:46:00,657 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '6. WEITERE ANGABEN' | Qrd txt :- '6. WEITERE ANGABEN' | Matched :- 'True'
2021-06-08 01:46:00,665 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14033' | prevHeadingCurrId :- '14032' | prevHeadingFoundId :- '14032'
2021-06-08 01:46:00,854 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- 'MINDESTANGABEN AUF KLEINEN BEHÄLTNISSEN' | Qrd txt :- 'MINDESTANGABEN AUF KLEINEN BEHÄLTNISSEN' | Matched :- 'True'
2021-06-08 01:46:00,862 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : (27, 2.0, 'CAP') Validation Passed As Current Heading Is Same As Previous H1 Heading | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14027' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '14033'
2021-06-08 01:46:01,129 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '1. BEZEICHNUNG DES ARZNEIMITTELS SOWIE ART(EN) DER ANWENDUNG' | Qrd txt :- '1. BEZEICHNUNG DES ARZNEIMITTELS SOWIE ART(EN) DER ANWENDUNG' | Matched :- 'True'
2021-06-08 01:46:01,137 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14028' | prevHeadingCurrId :- '14027' | prevHeadingFoundId :- '14027'
2021-06-08 01:46:01,701 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '2. hinweise zur anwendung' | Qrd txt :- '2. hinweise zur anwendung' | Matched :- 'True'
2021-06-08 01:46:01,701 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed In Lowercase  :  | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '2.       Hinweise zur ANWENDUNG' | Qrd txt :- '2. HINWEISE ZUR ANWENDUNG' | Matched :- 'True'
2021-06-08 01:46:01,709 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14029' | prevHeadingCurrId :- '14028' | prevHeadingFoundId :- '14028'
2021-06-08 01:46:01,749 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed : <=4|6.67|(93, 93, 93)|0.974| | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '3.       VERFALLDATUM' | Qrd txt :- '8. VERFALLDATUM' | Matched :- 'True'
2021-06-08 01:46:01,757 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Failed As Previous Heading Found is not matching | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14010' | prevHeadingCurrId :- '14009' | prevHeadingFoundId :- '14029'
2021-06-08 01:46:01,829 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '3. VERFALLDATUM' | Qrd txt :- '3. VERFALLDATUM' | Matched :- 'True'
2021-06-08 01:46:01,836 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Failed As Wrong Heading Found | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14024' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '14029'
2021-06-08 01:46:01,861 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '3. VERFALLDATUM' | Qrd txt :- '3. VERFALLDATUM' | Matched :- 'True'
2021-06-08 01:46:01,869 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14030' | prevHeadingCurrId :- '14029' | prevHeadingFoundId :- '14029'
2021-06-08 01:46:02,443 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '5. INHALT NACH GEWICHT, VOLUMEN ODER EINHEITEN' | Qrd txt :- '5. INHALT NACH GEWICHT, VOLUMEN ODER EINHEITEN' | Matched :- 'True'
2021-06-08 01:46:02,451 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Flow Is Broken | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14032' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '14030'
2021-06-08 01:46:02,459 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14032' | prevHeadingCurrId :- '14030' | prevHeadingFoundId :- '14030'
2021-06-08 01:46:02,721 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed : <=4|5.56|(94, 94, 94)|0.979| | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '6.       WEITERE ANGABEN' | Qrd txt :- '5. WEITERE ANGABEN' | Matched :- 'True'
2021-06-08 01:46:02,728 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Failed As Wrong Heading Found | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14026' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '14032'
2021-06-08 01:46:02,760 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '6. WEITERE ANGABEN' | Qrd txt :- '6. WEITERE ANGABEN' | Matched :- 'True'
2021-06-08 01:46:02,768 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14033' | prevHeadingCurrId :- '14032' | prevHeadingFoundId :- '14032'
2021-06-08 01:46:02,958 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- 'MINDESTANGABEN AUF KLEINEN BEHÄLTNISSEN' | Qrd txt :- 'MINDESTANGABEN AUF KLEINEN BEHÄLTNISSEN' | Matched :- 'True'
2021-06-08 01:46:02,966 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : (27, 2.0, 'CAP') Validation Passed As Current Heading Is Same As Previous H1 Heading | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14027' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '14033'
2021-06-08 01:46:03,286 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '1. BEZEICHNUNG DES ARZNEIMITTELS SOWIE ART(EN) DER ANWENDUNG' | Qrd txt :- '1. BEZEICHNUNG DES ARZNEIMITTELS SOWIE ART(EN) DER ANWENDUNG' | Matched :- 'True'
2021-06-08 01:46:03,294 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14028' | prevHeadingCurrId :- '14027' | prevHeadingFoundId :- '14027'
2021-06-08 01:46:03,843 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '2. hinweise zur anwendung' | Qrd txt :- '2. hinweise zur anwendung' | Matched :- 'True'
2021-06-08 01:46:03,843 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed In Lowercase  :  | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '2.       Hinweise zur ANWENDUNG' | Qrd txt :- '2. HINWEISE ZUR ANWENDUNG' | Matched :- 'True'
2021-06-08 01:46:03,852 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14029' | prevHeadingCurrId :- '14028' | prevHeadingFoundId :- '14028'
2021-06-08 01:46:03,892 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed : <=4|6.67|(93, 93, 93)|0.974| | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '3.       VERFALLDATUM' | Qrd txt :- '8. VERFALLDATUM' | Matched :- 'True'
2021-06-08 01:46:03,900 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Failed As Previous Heading Found is not matching | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14010' | prevHeadingCurrId :- '14009' | prevHeadingFoundId :- '14029'
2021-06-08 01:46:03,964 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '3. VERFALLDATUM' | Qrd txt :- '3. VERFALLDATUM' | Matched :- 'True'
2021-06-08 01:46:03,972 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Failed As Wrong Heading Found | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14024' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '14029'
2021-06-08 01:46:03,996 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '3. VERFALLDATUM' | Qrd txt :- '3. VERFALLDATUM' | Matched :- 'True'
2021-06-08 01:46:04,004 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14030' | prevHeadingCurrId :- '14029' | prevHeadingFoundId :- '14029'
2021-06-08 01:46:04,532 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '5. INHALT NACH GEWICHT, VOLUMEN ODER EINHEITEN' | Qrd txt :- '5. INHALT NACH GEWICHT, VOLUMEN ODER EINHEITEN' | Matched :- 'True'
2021-06-08 01:46:04,540 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Flow Is Broken | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14032' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '14030'
2021-06-08 01:46:04,548 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14032' | prevHeadingCurrId :- '14030' | prevHeadingFoundId :- '14030'
2021-06-08 01:46:04,814 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed : <=4|5.56|(94, 94, 94)|0.979| | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '6.       WEITERE ANGABEN' | Qrd txt :- '5. WEITERE ANGABEN' | Matched :- 'True'
2021-06-08 01:46:04,827 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Failed As Wrong Heading Found | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14026' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '14032'
2021-06-08 01:46:04,860 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '6. WEITERE ANGABEN' | Qrd txt :- '6. WEITERE ANGABEN' | Matched :- 'True'
2021-06-08 01:46:04,868 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14033' | prevHeadingCurrId :- '14032' | prevHeadingFoundId :- '14032'
2021-06-08 01:46:04,876 : Flow Logger HTML_z : Completed Heading Extraction For File | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:46:04,876 : Flow Logger HTML_z : 2: Heading Extraction,0.422 Min,1.052555 MB,3.243728 MB,52.5%
 | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:46:04,876 : Flow Logger HTML_z : Starting Document Annotation For File | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:46:05,999 : Flow Logger HTML_z : Completed Document Annotation | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:46:06,000 : Flow Logger HTML_z : 2: Document Annotation,0.0187 Min,0.159195 MB,0.19345 MB,52.5%
 | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:46:06,000 : Flow Logger HTML_z : Starting Extracting Content Between Heading | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:46:06,003 : ExtractContentBetween_2_4 : Cleaning Match Results | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json
2021-06-08 01:46:06,011 : ExtractContentBetween_2_4 : Finished Cleaning Match Results | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json
2021-06-08 01:46:06,327 : Flow Logger HTML_z : Completed Extracting Content Between Heading | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:46:06,327 : Flow Logger HTML_z : 2: Content Extraction,0.0054 Min,0.304178 MB,1.283844 MB,52.5%
 | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:46:06,351 : XmlGeneration_2_3 : PMS/OMS Annotation Information Not Retrieved | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json
2021-06-08 01:46:06,351 : XmlGeneration_2_3 : Initiating XML Generation | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json
2021-06-08 01:46:06,495 : XmlGeneration_2_3 : Writing to File:Ovaleap_clean_ANHANG III.xml | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json
2021-06-08 01:46:06,495 : Flow Logger HTML_z : 2: Generate XML,0.0027 Min,1.065265 MB,1.885169 MB,52.5%
 | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:46:09,063 : XML Submission Logger_2_K : Initiating Submission To FHIR Server | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json
2021-06-08 01:46:09,063 : XML Submission Logger_2_K : Response{"resourceType":"Bundle","id":"f88d9fcd-eac3-41fe-a5da-e3e8c568dfbe","meta":{"versionId":"1","lastUpdated":"2021-06-07T20:16:08.39+00:00"},"type":"collection","entry":[{"fullUrl":"urn:uuid:e03a0a89-4398-414a-96ba-e1b98a00fa23","resource":{"resourceType":"Bundle","id":"8f964a80-4bed-400a-826b-ae70dce8de3f","identifier":{"system":"http://ema.europa.eu/fhir/identifier/documentid","value":"${instance.bundle[n].Identifier}"},"type":"document","timestamp":"2021-06-07T20:16:06+00:00","entry":[{"fullUrl | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json
