,id,Procedure type,Document type,Language code,Display code,Name,parent_id,Mandatory,heading_id
1461,42029,CAP,OZNAČIVANJE,hr,2,NAČIN PRIMJENE LIJEKA,42027.0,True,29
1462,42030,CAP,OZNAČIVANJE,hr,3,ROK VALJANOSTI,42027.0,True,30
1463,42031,CAP,OZNAČIVANJE,hr,4,"BROJ SERIJE<, OZNAKE DONACIJE I PROIZVODA>",42027.0,True,31
1464,42032,CAP,OZNAČIVANJE,hr,5,"SADRŽAJ PO TEŽINI, VOLUMENU ILI DOZNOJ JEDINICI LIJEKA",42027.0,True,32
1465,42033,CAP,OZNAČIVANJE,hr,6,DRUGO,42027.0,True,33
1466,43001,CAP,UPUTA O LIJEKU,hr,,UPUTA O LIJEKU,,True,1
1467,43002,CAP,UPUTA O LIJEKU,hr,,"q Ovaj je lijek pod dodatnim praćenjem. Time se omogućuje brzo otkrivanje novih sigurnosnih informacija. Prijavom svih sumnji na nuspojavu i Vi možete pomoći. Za postupak prijavljivanja nuspojava, pogledajte dio 4.",43001.0,False,2
1468,43003,CAP,UPUTA O LIJEKU,hr,,Što se nalazi u ovoj uputi:,43001.0,True,3
1469,43004,CAP,UPUTA O LIJEKU,hr,1,Što je X i za što se koristi,43001.0,True,4
1470,43005,CAP,UPUTA O LIJEKU,hr,2,Što morate znati prije nego počnete <uzimati> <primjenjivati> X,43001.0,True,5
1471,43006,CAP,UPUTA O LIJEKU,hr,,Nemojte <uzimati> <primjenjivati> X,43005.0,True,6
1472,43007,CAP,UPUTA O LIJEKU,hr,,Upozorenja i mjere opreza ,43005.0,True,7
1473,43008,CAP,UPUTA O LIJEKU,hr,,Djeca <i adolescenti>,43005.0,True,8
1474,43009,CAP,UPUTA O LIJEKU,hr,,Drugi lijekovi i X,43005.0,True,9
1475,43010,CAP,UPUTA O LIJEKU,hr,,"X s <hranom> <i> <,> <pićem> <i> <alkoholom>",43005.0,True,10
1476,43011,CAP,UPUTA O LIJEKU,hr,,"Trudnoća <i> <,> dojenje <i plodnost>",43005.0,True,11
1477,43012,CAP,UPUTA O LIJEKU,hr,,Upravljanje vozilima i strojevima,43005.0,True,12
1478,43013,CAP,UPUTA O LIJEKU,hr,,X sadrži {naziv pomoćne(ih) tvari},43005.0,False,13
1479,43014,CAP,UPUTA O LIJEKU,hr,3,Kako <uzimati> <primjenjivati> X,43001.0,True,14
1480,43015,CAP,UPUTA O LIJEKU,hr,,Primjena u djece <i adolescenata>,43014.0,False,15
1481,43016,CAP,UPUTA O LIJEKU,hr,,Ako <uzmete> <primijenite> više X nego što ste trebali,43014.0,False,16
1482,43017,CAP,UPUTA O LIJEKU,hr,,Ako ste zaboravili <uzeti> <primijeniti> X,43014.0,False,17
1483,43018,CAP,UPUTA O LIJEKU,hr,,Ako prestanete <uzimati> <primjenjivati> X,43014.0,False,18
1484,43019,CAP,UPUTA O LIJEKU,hr,4,Moguće nuspojave,43001.0,True,19
1485,43020,CAP,UPUTA O LIJEKU,hr,,Dodatne nuspojave u djece <i adolescenata>,43019.0,False,20
1486,43021,CAP,UPUTA O LIJEKU,hr,,Prijavljivanje nuspojava,43019.0,True,21
1487,43022,CAP,UPUTA O LIJEKU,hr,5,Kako čuvati X,43001.0,True,22
1488,43023,CAP,UPUTA O LIJEKU,hr,6,Sadržaj pakiranja i druge informacije,43001.0,True,23
1489,43024,CAP,UPUTA O LIJEKU,hr,,Što X sadrži ,43023.0,True,24
1490,43025,CAP,UPUTA O LIJEKU,hr,,Kako X izgleda i sadržaj pakiranja,43023.0,True,25
1491,43026,CAP,UPUTA O LIJEKU,hr,,Nositelj odobrenja za stavljanje lijeka u promet i proizvođač,43023.0,True,26
1492,43027,CAP,UPUTA O LIJEKU,hr,,Za sve informacije o ovom lijeku obratite se lokalnom predstavniku nositelja odobrenja za stavljanje lijeka u promet:,43023.0,False,27
1493,43028,CAP,UPUTA O LIJEKU,hr,,Ova uputa je zadnji puta revidirana u <{MM/GGGG}> <{mjesec GGGG}>.,43023.0,True,28
1494,43029,CAP,UPUTA O LIJEKU,hr,,Ostali izvori informacija,43023.0,False,29
1495,43030,CAP,UPUTA O LIJEKU,hr,,Sljedeće informacije namijenjene su samo zdravstvenim radnicima:,43001.0,False,30
1496,44001,CAP,SmPC,hu,,ALKALMAZÁSI ELŐÍRÁS,,True,1
1497,44002,CAP,SmPC,hu,,"qEz a gyógyszer fokozott felügyelet alatt áll, mely lehetővé teszi az új gyógyszerbiztonsági információk gyors azonosítását. Az egészségügyi szakembereket arra kérjük, hogy jelentsenek bármilyen feltételezett mellékhatást. A mellékhatások jelentésének módjairól a 4.8 pontban kaphatnak további tájékoztatást.",44001.0,False,2
1498,44003,CAP,SmPC,hu,1,A GYÓGYSZER NEVE,44001.0,True,3
1499,44004,CAP,SmPC,hu,2,MINŐSÉGI ÉS MENNYISÉGI ÖSSZETÉTEL,44001.0,True,4
1500,44005,CAP,SmPC,hu,2.1,Általános leírás,44004.0,False,5
1501,44006,CAP,SmPC,hu,2.2,Minőségi és mennyiségi összetétel,44004.0,False,6
1502,44007,CAP,SmPC,hu,,Ismert hatású segédanyag(ok),44006.0,False,7
1503,44008,CAP,SmPC,hu,3,GYÓGYSZERFORMA,44001.0,True,8
1504,44009,CAP,SmPC,hu,4,KLINIKAI JELLEMZŐK,44001.0,True,9
1505,44010,CAP,SmPC,hu,4.1,Terápiás javallatok,44009.0,True,10
1506,44011,CAP,SmPC,hu,4.2,Adagolás és alkalmazás,44009.0,True,11
1507,44012,CAP,SmPC,hu,,Adagolás,44011.0,True,12
1508,44013,CAP,SmPC,hu,,Gyermekek és serdülők,44012.0,True,13
1509,44014,CAP,SmPC,hu,,Az alkalmazás módja,44011.0,True,14
1510,44015,CAP,SmPC,hu,,Óvintézkedések a gyógyszer felhasználása vagy alkalmazása előtt,44014.0,False,15
1511,44016,CAP,SmPC,hu,4.3,Ellenjavallatok,44009.0,True,16
1512,44017,CAP,SmPC,hu,4.4,Különleges figyelmeztetések és az alkalmazással kapcsolatos óvintézkedések,44009.0,True,17
1513,44018,CAP,SmPC,hu,,Nyomonkövethetőség,44017.0,False,18
1514,44019,CAP,SmPC,hu,,Gyermekek és serdülők,44017.0,False,19
1515,44020,CAP,SmPC,hu,4.5,Gyógyszerkölcsönhatások és egyéb interakciók,44009.0,True,20
1516,44021,CAP,SmPC,hu,,Gyermekek és serdülők,44020.0,False,21
1517,44022,CAP,SmPC,hu,4.6,"Termékenység, terhesség és szoptatás",44009.0,True,22
1518,44023,CAP,SmPC,hu,,Terhesség,44022.0,False,23
1519,44024,CAP,SmPC,hu,,Szoptatás,44022.0,False,24
1520,44025,CAP,SmPC,hu,,Termékenység,44022.0,False,25
1521,44026,CAP,SmPC,hu,4.7,A készítmény hatásai a gépjárművezetéshez és a gépek kezeléséhez szükséges képességekre,44009.0,True,26
1522,44027,CAP,SmPC,hu,4.8,"Nemkívánatos hatások, mellékhatások",44009.0,True,27
1523,44028,CAP,SmPC,hu,,Gyermekek és serdülők,44027.0,False,28
1524,44029,CAP,SmPC,hu,,Feltételezett mellékhatások bejelentése,44027.0,True,29
1525,44030,CAP,SmPC,hu,4.9,Túladagolás,44009.0,True,30
1526,44031,CAP,SmPC,hu,,Gyermekek és serdülők,44030.0,False,31
1527,44032,CAP,SmPC,hu,5,FARMAKOLÓGIAI TULAJDONSÁGOK,44001.0,True,32
1528,44033,CAP,SmPC,hu,5.1,Farmakodinámiás tulajdonságok,44032.0,True,33
1529,44034,CAP,SmPC,hu,,Hatásmechanizmus,44033.0,False,34
1530,44035,CAP,SmPC,hu,,Farmakodinámiás hatások,44033.0,False,35
1531,44036,CAP,SmPC,hu,,Klinikai hatásosság és biztonságosság,44033.0,False,36
1532,44037,CAP,SmPC,hu,,Gyermekek és serdülők,44033.0,False,37
1533,44038,CAP,SmPC,hu,5.2,Farmakokinetikai tulajdonságok,44032.0,True,38
1534,44039,CAP,SmPC,hu,,Felszívódá,44038.0,False,39
1535,44040,CAP,SmPC,hu,,Eloszlás,44038.0,False,40
1536,44041,CAP,SmPC,hu,,Biotranszformáció,44038.0,False,41
1537,44042,CAP,SmPC,hu,,Elimináció,44038.0,False,42
1538,44043,CAP,SmPC,hu,,Linearitás/nem-linearitás,44038.0,False,43
1539,44044,CAP,SmPC,hu,,Farmakokinetikai/farmakodinámiás összefüggés(ek),44038.0,False,44
1540,44045,CAP,SmPC,hu,5.3,A preklinikai biztonságossági vizsgálatok eredményei,44032.0,True,45
1541,44046,CAP,SmPC,hu,,Környezeti kockázatbecslés,44045.0,False,46
1542,44047,CAP,SmPC,hu,6,GYÓGYSZERÉSZETI JELLEMZŐK,44001.0,True,47
1543,44048,CAP,SmPC,hu,6.1,Segédanyagok felsorolása,44047.0,True,48
1544,44049,CAP,SmPC,hu,6.2,Inkompatibilitások,44047.0,True,49
1545,44050,CAP,SmPC,hu,6.3,Felhasználhatósági időtartam,44047.0,True,50
1546,44051,CAP,SmPC,hu,6.4,Különleges tárolási előírások,44047.0,True,51
1547,44052,CAP,SmPC,hu,6.5,"Csomagolás típusa és kiszerelése <és speciális eszköz(ök) a használathoz, alkalmazáshoz vagy az implantációhoz>",44047.0,True,52
1548,44053,CAP,SmPC,hu,6.6,"A megsemmisítésre vonatkozó különleges óvintézkedések <és egyéb, a készítmény kezelésével kapcsolatos információk>",44047.0,True,53
1549,44054,CAP,SmPC,hu,,Alkalmazása gyermekek és serdülők esetén,44053.0,False,54
1550,44055,CAP,SmPC,hu,7,A FORGALOMBA HOZATALI ENGEDÉLY JOGOSULTJA,44001.0,True,55
1551,44056,CAP,SmPC,hu,8,A FORGALOMBA HOZATALI ENGEDÉLY SZÁMA(I),44001.0,True,56
1552,44057,CAP,SmPC,hu,9,A FORGALOMBA HOZATALI ENGEDÉLY ELSŐ KIADÁSÁNAK/ MEGÚJÍTÁSÁNAK DÁTUMA,44001.0,True,57
1553,44058,CAP,SmPC,hu,10,A SZÖVEG ELLENŐRZÉSÉNEK DÁTUMA,44001.0,True,58
1554,44059,CAP,SmPC,hu,11,VÁRHATÓ SUGÁRTERHELÉS,44001.0,False,59
1555,44060,CAP,SmPC,hu,12,RADIOAKTÍV GYÓGYSZEREK ELKÉSZÍTÉSÉRE VONATKOZÓ ÚTMUTATÁSOK,44001.0,False,60
1556,45001,CAP,AnnexII,hu,,II. MELLÉKLET,,True,1
1557,45002,CAP,AnnexII,hu,A,<A BIOLÓGIAI EREDETŰ HATÓANYAG(OK) GYÁRTÓJA/GYÁRTÓI ÉS>A GYÁRTÁSI TÉTELEK VÉGFELSZABADÍTÁSÁÉRT FELELŐS GYÁRTÓ(K),45001.0,True,2
1558,45003,CAP,AnnexII,hu,,A biológiai eredetű hatóanyag(ok) gyártójának/gyártóinak neve és címe,45002.0,False,3
1559,45004,CAP,AnnexII,hu,,A gyártási tételek végfelszabadításáért felelős gyártó(k) neve és címe,45002.0,True,4
1560,45005,CAP,AnnexII,hu,B,FELTÉTELEK VAGY KORLÁTOZÁSOK AZ ELLÁTÁS ÉS HASZNÁLAT KAPCSÁN ,45001.0,True,5
1561,45006,CAP,AnnexII,hu,,Gyártási tételek hivatalos végfelszabadítása,45005.0,False,6
1562,45007,CAP,AnnexII,hu,C,A FORGALOMBA HOZATALI ENGEDÉLY EGYÉB FELTÉTELEI ÉS KÖVETELMÉNYEI  ,45001.0,True,7
1563,45008,CAP,AnnexII,hu,,"Időszakos gyógyszerbiztonsági jelentések (Periodic safety update report, PSUR)",45007.0,True,8
1564,45009,CAP,AnnexII,hu,D,FELTÉTELEK VAGY KORLÁTOZÁSOK A GYÓGYSZER BIZTONSÁGOS ÉS HATÉKONY ALKALMAZÁSÁRA VONATKOZÓAN,45001.0,True,9
1565,45010,CAP,AnnexII,hu,,Kockázatkezelési terv ,45009.0,True,10
1566,45011,CAP,AnnexII,hu,,Kockázat-minimalizálásra irányuló további intézkedések,45009.0,False,11
1567,45012,CAP,AnnexII,hu,,Forgalomba hozatalt követő intézkedések teljesítésére vonatkozó speciális kötelezettség,45009.0,False,12
1568,45013,CAP,AnnexII,hu,E,FORGALOMBA HOZATALT KÖVETŐ INTÉZKEDÉSEK TELJESÍTÉSÉRE VONATKOZÓ SPECIÁLIS KÖTELEZETTSÉG <A FELTÉTELES FORGALOMBA HOZATALI ENGEDÉLY MEGADÁSA ÉRDEKÉBEN> <A KIVÉTELES KÖRÜLMÉNYEK KÖZÖTTMEGADOTT FORGALOMBA HOZATALI ENGEDÉLY ESETÉBEN>,45001.0,False,13
1569,46001,CAP,Labelling,hu,,CÍMKESZÖVEG,,True,1
1570,46002,CAP,Labelling,hu,,<KÜLSŐ CSOMAGOLÁSON><ÉS><A KÖZVETLEN CSOMAGOLÁSON> FELTÜNTETENDŐ ADATOK,46001.0,True,2
1571,46003,CAP,Labelling,hu,1,A GYÓGYSZER NEVE,46002.0,True,3
1572,46004,CAP,Labelling,hu,2,HATÓANYAG(OK) MEGNEVEZÉSE,46002.0,True,4
1573,46005,CAP,Labelling,hu,3,SEGÉDANYAGOK FELSOROLÁSA,46002.0,True,5
1574,46006,CAP,Labelling,hu,4,GYÓGYSZERFORMA ÉS TARTALOM,46002.0,True,6
1575,46007,CAP,Labelling,hu,5,AZ ALKALMAZÁSSAL KAPCSOLATOS TUDNIVALÓK ÉS AZ ALKALMAZÁS MÓDJA(I),46002.0,True,7
1576,46008,CAP,Labelling,hu,6,"KÜLÖN FIGYELMEZTETÉS, MELY SZERINT A GYÓGYSZERT GYERMEKEKTŐL ELZÁRVA KELL TARTANI",46002.0,True,8
1577,46009,CAP,Labelling,hu,7,"TOVÁBBI FIGYELMEZTETÉS(EK), AMENNYIBEN SZÜKSÉGES",46002.0,True,9
1578,46010,CAP,Labelling,hu,8,LEJÁRATI IDŐ,46002.0,True,10
1579,46011,CAP,Labelling,hu,9,KÜLÖNLEGES TÁROLÁSI ELŐÍRÁSOK,46002.0,True,11
1580,46012,CAP,Labelling,hu,10,"KÜLÖNLEGES ÓVINTÉZKEDÉSEK A FEL NEM HASZNÁLT GYÓGYSZEREK VAGY AZ ILYEN TERMÉKEKBŐL KELETKEZETT HULLADÉKANYAGOK ÁRTALMATLANNÁ TÉTELÉRE, HA ILYENEKRE SZÜKSÉG VAN",46002.0,True,12
1581,46013,CAP,Labelling,hu,11,A FORGALOMBA HOZATALI ENGEDÉLY JOGOSULTJÁNAK NEVE ÉS CÍME,46002.0,True,13
1582,46014,CAP,Labelling,hu,12,A FORGALOMBA HOZATALI ENGEDÉLY SZÁMA(I),46002.0,True,14
1583,46015,CAP,Labelling,hu,13,A GYÁRTÁSI TÉTEL SZÁMA <DONÁCIÓ ÉS KÉSZÍTMÉNY KÓDJA>,46002.0,True,15
1584,46016,CAP,Labelling,hu,14,A GYÓGYSZER RENDELHETŐSÉGE,46002.0,True,16
1585,46017,CAP,Labelling,hu,15,AZ ALKALMAZÁSRA VONATKOZÓ UTASÍTÁSOK,46002.0,True,17
1586,46018,CAP,Labelling,hu,16,BRAILLE ÍRÁSSAL FELTÜNTETETT INFORMÁCIÓK,46002.0,True,18
1587,46019,CAP,Labelling,hu,17,EGYEDI AZONOSÍTÓ – 2D VONALKÓD,46002.0,True,19
1588,46020,CAP,Labelling,hu,18,EGYEDI AZONOSÍTÓ OLVASHATÓ FORMÁTUMA,46002.0,True,20
1589,46021,CAP,Labelling,hu,,A BUBORÉKCSOMAGOLÁSON VAGY A FÓLIACSÍKON MINIMÁLISAN FELTÜNTETENDŐ ADATOK,46001.0,True,21
1590,46022,CAP,Labelling,hu,1,A GYÓGYSZER NEVE,46021.0,True,22
1591,46023,CAP,Labelling,hu,2,A FORGALOMBA HOZATALI ENGEDÉLY JOGOSULTJÁNAK NEVE,46021.0,True,23
1592,46024,CAP,Labelling,hu,3,LEJÁRATI IDŐ,46021.0,True,24
1593,46025,CAP,Labelling,hu,4,A GYÁRTÁSI TÉTEL SZÁMA <DONÁCIÓ ÉS KÉSZÍTMÉNY KÓDJA>,46021.0,True,25
1594,46026,CAP,Labelling,hu,5,EGYÉB INFORMÁCIÓK,46021.0,True,26
1595,46027,CAP,Labelling,hu,,A KIS KÖZVETLEN CSOMAGOLÁSI EGYSÉGEKEN MINIMÁLISAN FELTÜNTETENDŐ ADATOK,46001.0,True,27
1596,46028,CAP,Labelling,hu,1,A GYÓGYSZER NEVE ÉS AZ ALKALMAZÁS MÓDJA(I),46027.0,True,28
1597,46029,CAP,Labelling,hu,2,AZ ALKALMAZÁSSAL KAPCSOLATOS TUDNIVALÓK,46027.0,True,29
1598,46030,CAP,Labelling,hu,3,LEJÁRATI IDŐ,46027.0,True,30
1599,46031,CAP,Labelling,hu,4,A GYÁRTÁSI TÉTEL SZÁMA <DONÁCIÓ ÉS KÉSZÍTMÉNY KÓDJA>,46027.0,True,31
1600,46032,CAP,Labelling,hu,5,"A TARTALOM SÚLYRA, TÉRFOGATRA, VAGY EGYSÉGRE VONATKOZTATVA",46027.0,True,32
1601,46033,CAP,Labelling,hu,6,EGYÉB INFORMÁCIÓK,46027.0,True,33
1602,47001,CAP,Package leaflet,hu,,BETEGTÁJÉKOZTATÓ,,True,1
1603,47002,CAP,Package leaflet,hu,,"qEz a gyógyszer fokozott felügyelet alatt áll, mely lehetővé teszi az új gyógyszerbiztonsági információk gyors azonosítását. Ehhez Ön is hozzájárulhat a tudomására jutó bármilyen mellékhatás bejelentésével. 
A mellékhatások jelentésének módjairól a 4. pont végén (Mellékhatások bejelentése) talál további tájékoztatást.",47001.0,False,2
1604,47003,CAP,Package leaflet,hu,,A betegtájékoztató tartalma:,47001.0,True,3
1605,47004,CAP,Package leaflet,hu,1,Milyen típusú gyógyszer az X és milyen betegségek esetén alkalmazható?,47001.0,True,4
1606,47005,CAP,Package leaflet,hu,2,Tudnivalók az X <szedése><alkalmazása> előtt,47001.0,True,5
1607,47006,CAP,Package leaflet,hu,,Ne <szedje><alkalmazza> az X-et<:>,47005.0,True,6
1608,47007,CAP,Package leaflet,hu,,Figyelmeztetések és óvintézkedések,47005.0,True,7
1609,47008,CAP,Package leaflet,hu,,Gyermekek <és serdülők>,47005.0,True,8
1610,47009,CAP,Package leaflet,hu,,Egyéb gyógyszerek és a(z) X,47005.0,True,9
1611,47010,CAP,Package leaflet,hu,,"Az X egyidejű <bevétele><alkalmazása><étellel><és><,><itallal><és><alkohollal>",47005.0,True,10
1612,47011,CAP,Package leaflet,hu,,"Terhesség <és><,>  szoptatás  < és termékenység>",47005.0,True,11
1613,47012,CAP,Package leaflet,hu,,A készítmény hatásai a gépjárművezetéshez és a gépek kezeléséhez szükséges képességekre,47005.0,True,12
1614,47013,CAP,Package leaflet,hu,,Az X {segédanyag(ok) neve}-t tartalmaz,47005.0,False,13
1615,47014,CAP,Package leaflet,hu,3,Hogyan kell <szedni><alkalmazni> az X-et?,47001.0,True,14
1616,47015,CAP,Package leaflet,hu,,Alkalmazása gyermekeknél <és serdülőknél>,47014.0,False,15
1617,47016,CAP,Package leaflet,hu,,Ha az előírtnál több X-et <vett be><alkalmazott>,47014.0,False,16
1618,47017,CAP,Package leaflet,hu,,Ha elfelejtette <bevenni><alkalmazni> az X-et,47014.0,False,17
1619,47018,CAP,Package leaflet,hu,,Ha idő előtt abbahagyja az X <szedését><alkalmazását>,47014.0,False,18
1620,47019,CAP,Package leaflet,hu,4,Lehetséges mellékhatások,47001.0,True,19
1621,47020,CAP,Package leaflet,hu,,További mellékhatások gyermekeknél <és serdülőknél>,47019.0,False,20
1622,47021,CAP,Package leaflet,hu,,Mellékhatások bejelentése,47019.0,True,21
1623,47022,CAP,Package leaflet,hu,5,Hogyan kell az X-et tárolni?,47001.0,True,22
1624,47023,CAP,Package leaflet,hu,6,A csomagolás tartalma és egyéb információk,47001.0,True,23
1625,47024,CAP,Package leaflet,hu,,Mit tartalmaz az X?,47023.0,True,24
1626,47025,CAP,Package leaflet,hu,,Milyen az X külleme és mit tartalmaz a csomagolás?,47023.0,True,25
1627,47026,CAP,Package leaflet,hu,,A forgalomba hozatali engedély jogosultja és a gyártó,47023.0,True,26
1628,47027,CAP,Package leaflet,hu,,A készítményhez kapcsolódó további kérdéseivel forduljon a forgalomba hozatali engedély jogosultjának helyi képviseletéhez:,47023.0,False,27
1629,47028,CAP,Package leaflet,hu,,A betegtájékoztató legutóbbi felülvizsgálatának dátuma:<{ÉÉÉÉ. hónap}>,47023.0,True,28
1630,47029,CAP,Package leaflet,hu,,Egyéb információforrások,47023.0,False,29
1631,47030,CAP,Package leaflet,hu,,Az alábbi információk kizárólag egészségügyi szakembereknek szólnak:,47001.0,False,30
1632,48001,CAP,SmPC,ic,,SAMANTEKT Á EIGINLEIKUM LYFS,,True,1
1633,48002,CAP,SmPC,ic,,qÞetta lyf er undir sérstöku eftirliti til að nýjar upplýsingar um öryggi lyfsins komist fljótt og örugglega til skila. Heilbrigðisstarfsmenn eru hvattir til að tilkynna allar aukaverkanir sem grunur er um að tengist lyfinu. Í kafla 4.8 eru upplýsingar um hvernig tilkynna á aukaverkanir.,48001.0,False,2
1634,48003,CAP,SmPC,ic,1,HEITI LYFS,48001.0,True,3
1635,48004,CAP,SmPC,ic,2,INNIHALDSLÝSING,48001.0,True,4
1636,48005,CAP,SmPC,ic,2.1,Almenn lýsing,48004.0,False,5
1637,48006,CAP,SmPC,ic,2.2,Innihaldslýsing,48004.0,False,6
1638,48007,CAP,SmPC,ic,,Hjálparefni með þekkta verkun,48006.0,False,7
1639,48008,CAP,SmPC,ic,3,LYFJAFORM,48001.0,True,8
1640,48009,CAP,SmPC,ic,4,KLÍNÍSKAR UPPLÝSINGAR,48001.0,True,9
1641,48010,CAP,SmPC,ic,4.1,Ábendingar,48009.0,True,10
1642,48011,CAP,SmPC,ic,4.2,Skammtar og lyfjagjöf,48009.0,True,11
1643,48012,CAP,SmPC,ic,,Skammtar,48011.0,True,12
1644,48013,CAP,SmPC,ic,,Börn,48012.0,True,13
1645,48014,CAP,SmPC,ic,,Lyfjagjöf,48011.0,True,14
1646,48015,CAP,SmPC,ic,,Varúðarráðstafanir sem þarf að gera áður en lyfið er meðhöndlað eða gefið,48014.0,False,15
1647,48016,CAP,SmPC,ic,4.3,Frábendingar,48009.0,True,16
1648,48017,CAP,SmPC,ic,4.4,Sérstök varnaðarorð og varúðarreglur við notkun,48009.0,True,17
1649,48018,CAP,SmPC,ic,,Rekjanleiki,48017.0,False,18
1650,48019,CAP,SmPC,ic,,Börn,48017.0,False,19
1651,48020,CAP,SmPC,ic,4.5,Milliverkanir við önnur lyf og aðrar milliverkanir,48009.0,True,20
1652,48021,CAP,SmPC,ic,,Börn,48020.0,False,21
1653,48022,CAP,SmPC,ic,4.6,"Frjósemi, meðganga og brjóstagjöf",48009.0,True,22
1654,48023,CAP,SmPC,ic,,Meðganga,48022.0,False,23
1655,48024,CAP,SmPC,ic,,Brjóstagjöf,48022.0,False,24
1656,48025,CAP,SmPC,ic,,Frjósemi,48022.0,False,25
1657,48026,CAP,SmPC,ic,4.7,Áhrif á hæfni til aksturs og notkunar véla,48009.0,True,26
1658,48027,CAP,SmPC,ic,4.8,Aukaverkanir,48009.0,True,27
1659,48028,CAP,SmPC,ic,,Börn,48027.0,False,28
1660,48029,CAP,SmPC,ic,,Tilkynning aukaverkana sem grunur er um að tengist lyfinu,48027.0,True,29
1661,48030,CAP,SmPC,ic,4.9,Ofskömmtun,48009.0,True,30
1662,48031,CAP,SmPC,ic,,Börn,48030.0,False,31
1663,48032,CAP,SmPC,ic,5,LYFJAFRÆÐILEGAR UPPLÝSINGAR,48001.0,True,32
1664,48033,CAP,SmPC,ic,5.1,Lyfhrif,48032.0,True,33
1665,48034,CAP,SmPC,ic,,Verkunarháttur,48033.0,False,34
1666,48035,CAP,SmPC,ic,,Lyfhrif,48033.0,False,35
1667,48036,CAP,SmPC,ic,,Verkun og öryggi,48033.0,False,36
1668,48037,CAP,SmPC,ic,,Börn,48033.0,False,37
1669,48038,CAP,SmPC,ic,5.2,Lyfjahvörf,48032.0,True,38
1670,48039,CAP,SmPC,ic,,Frásog,48038.0,False,39
1671,48040,CAP,SmPC,ic,,Dreifing,48038.0,False,40
1672,48041,CAP,SmPC,ic,,Umbrot,48038.0,False,41
1673,48042,CAP,SmPC,ic,,Brotthvarf,48038.0,False,42
1674,48043,CAP,SmPC,ic,,Línulegt/ólínulegt samband,48038.0,False,43
1675,48044,CAP,SmPC,ic,,Tengsl lyfjahvarfa og lyfhrifa,48038.0,False,44
1676,48045,CAP,SmPC,ic,5.3,Forklínískar upplýsingar,48032.0,True,45
1677,48046,CAP,SmPC,ic,,Mat á áhættu fyrir lífríkið,48045.0,False,46
1678,48047,CAP,SmPC,ic,6,LYFJAGERÐARFRÆÐILEGAR UPPLÝSINGAR,48001.0,True,47
1679,48048,CAP,SmPC,ic,6.1,Hjálparefni,48047.0,True,48
1680,48049,CAP,SmPC,ic,6.2,Ósamrýmanleiki,48047.0,True,49
1681,48050,CAP,SmPC,ic,6.3,Geymsluþol,48047.0,True,50
1682,48051,CAP,SmPC,ic,6.4,Sérstakar varúðarreglur við geymslu,48047.0,True,51
1683,48052,CAP,SmPC,ic,6.5,"Gerð íláts og innihald<, sérstakur búnaður til notkunar lyfsins, lyfjagjafar eða ísetningar þess>",48047.0,True,52
1684,48053,CAP,SmPC,ic,6.6,Sérstakar varúðarráðstafanir við förgun <og önnur meðhöndlun>,48047.0,True,53
1685,48054,CAP,SmPC,ic,,Ef lyfið er notað handa börnum,48053.0,False,54
1686,48055,CAP,SmPC,ic,7,MARKAÐSLEYFISHAFI,48001.0,True,55
1687,48056,CAP,SmPC,ic,8,MARKAÐSLEYFISNÚMER,48001.0,True,56
1688,48057,CAP,SmPC,ic,9,DAGSETNING FYRSTU ÚTGÁFU MARKAÐSLEYFIS / ENDURNÝJUNAR MARKAÐSLEYFIS,48001.0,True,57
1689,48058,CAP,SmPC,ic,10,DAGSETNING ENDURSKOÐUNAR TEXTANS,48001.0,True,58
1690,48059,CAP,SmPC,ic,11,GEISLUNARMÆLINGAR,48001.0,False,59
1691,48060,CAP,SmPC,ic,12,LEIÐBEININGAR UM BLÖNDUN GEISLAVIRKRA LYFJA,48001.0,False,60
1692,49001,CAP,VIÐAUKI II,ic,,VIÐAUKI II,,True,1
1693,49002,CAP,VIÐAUKI II,ic,A,<FRAMLEIÐENDUR LÍFFRÆÐILEGRA VIRKRA EFNA OG >FRAMLEIÐENDUR SEM ERU ÁBYRGIR FYRIR LOKASAMÞYKKT,49001.0,True,2
1694,49003,CAP,VIÐAUKI II,ic,,Heiti og heimilisfang framleiðenda líffræðilegra virkra efna,49002.0,False,3
1695,49004,CAP,VIÐAUKI II,ic,,Heiti og heimilisfang framleiðenda sem eru ábyrgir fyrir lokasamþykkt,49002.0,True,4
1696,49005,CAP,VIÐAUKI II,ic,B,"FORSENDUR FYRIR, EÐA TAKMARKANIR Á, AFGREIÐSLU OG NOTKUN",49001.0,True,5
1697,49006,CAP,VIÐAUKI II,ic,,Opinber lokasamþykkt,49005.0,False,6
1698,49007,CAP,VIÐAUKI II,ic,C,AÐRAR FORSENDUR OG SKILYRÐI MARKAÐSLEYFIS,49001.0,True,7
1699,49008,CAP,VIÐAUKI II,ic,,Samantektir um öryggi lyfsins (PSUR),49007.0,True,8
1700,49009,CAP,VIÐAUKI II,ic,D,FORSENDUR EÐA TAKMARKANIR ER VARÐA ÖRYGGI OG VERKUN VIÐ NOTKUN LYFSINS,49001.0,True,9
1701,49010,CAP,VIÐAUKI II,ic,,Áætlun um áhættustjórnun,49009.0,True,10
1702,49011,CAP,VIÐAUKI II,ic,,Viðbótaraðgerðir til að lágmarka áhættu,49009.0,False,11
