2021-05-04 15:57:33,072 : Heading Extraction Abasaglar-h-2835-en_SmPC.json : Starting Heading Extraction | CAP |  en | 0 | Abasaglar-h-2835-en_SmPC.json
2021-05-04 15:57:33,242 : Heading Extraction Abasaglar-h-2835-en_SmPC.json : Started Extracting Heading | CAP |  en | 0 | Abasaglar-h-2835-en_SmPC.json
2021-05-04 15:57:33,367 : Heading Extraction Abasaglar-h-2835-en_SmPC.json : Match Passed | CAP |  en | 0 | Abasaglar-h-2835-en_SmPC.json | Doc txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Qrd txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Matched :- 'True'
2021-05-04 16:33:24,895 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'Empty pens must not be re-filled and must be properly discarded.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:25,185 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'Do not use ABASAGLAR KwikPen if it is damaged or not working properly, it has to be discarded and a new KwikPen has to be used.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:25,585 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'Do not use ABASAGLAR KwikPen if it is damaged or not working properly, it has to be discarded and a new KwikPen has to be used.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:25,721 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'If you use more ABASAGLAR than you should ' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:25,747 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'If you use more ABASAGLAR than you should ' | Qrd txt :- 'If you <take> <use> more ABASAGLAR than you should' | Matched :- 'True'
2021-05-04 16:33:25,758 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | currHeadId :- '23016' | currParentHeadId :- '23014.0' | prevParentHeadId :- '23015'
2021-05-04 16:33:25,801 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'If you forget to use ABASAGLAR' | Qrd txt :- 'Do not <take> <use> ABASAGLAR' | Matched :- 'False'
2021-05-04 16:33:25,826 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'If you forget to use ABASAGLAR' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:25,837 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'If you forget to use ABASAGLAR' | Qrd txt :- '3. How to <take> <use> ABASAGLAR ' | Matched :- 'False'
2021-05-04 16:33:25,849 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'If you forget to use ABASAGLAR' | Qrd txt :- 'If you <take> <use> more ABASAGLAR than you should' | Matched :- 'False'
2021-05-04 16:33:25,858 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'If you forget to use ABASAGLAR' | Qrd txt :- 'If you forget to <take> <use> ABASAGLAR>' | Matched :- 'True'
2021-05-04 16:33:25,869 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | currHeadId :- '23017' | currParentHeadId :- '23014.0' | prevParentHeadId :- '23016'
2021-05-04 16:33:25,994 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- '-        Do not take a double dose to make up for a forgotten dose.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:26,192 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- '-        Do not take a double dose to make up for a forgotten dose.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:26,271 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'After injecting' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:26,341 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'After injecting' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:26,644 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'If you are unsure how much you have injected then check your blood sugar levels before deciding if you need another injection.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:26,993 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'If you are unsure how much you have injected then check your blood sugar levels before deciding if you need another injection.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:27,081 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'If you stop using ABASAGLAR' | Qrd txt :- 'Do not <take> <use> ABASAGLAR' | Matched :- 'False'
2021-05-04 16:33:27,106 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'If you stop using ABASAGLAR' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:27,131 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'If you stop using ABASAGLAR' | Qrd txt :- 'If you forget to <take> <use> ABASAGLAR>' | Matched :- 'False'
2021-05-04 16:33:27,136 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'If you stop using ABASAGLAR' | Qrd txt :- 'If you stop <taking> <using> ABASAGLAR>' | Matched :- 'True'
2021-05-04 16:33:27,146 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | currHeadId :- '23018' | currParentHeadId :- '23014.0' | prevParentHeadId :- '23017'
2021-05-04 16:33:27,372 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'If you have any further questions on the use of this medicine, ask your doctor, pharmacist or nurse.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:27,773 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'If you have any further questions on the use of this medicine, ask your doctor, pharmacist or nurse.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:27,889 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- '4.       Possible side effects' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:27,930 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- '4.       Possible side effects' | Qrd txt :- '4. Possible side effects' | Matched :- 'True'
2021-05-04 16:33:27,940 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | currHeadId :- '23019' | currParentHeadId :- '23001.0' | prevParentHeadId :- '23018'
2021-05-04 16:33:28,177 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'Like all medicines, this medicine can cause side effects, although not everybody gets them.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:28,481 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'Like all medicines, this medicine can cause side effects, although not everybody gets them.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:28,610 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'Skin changes at the injection site ' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:28,721 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'Skin changes at the injection site ' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:28,860 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'Common side effects (may affect up to 1 in 10 people)' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:29,032 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'Common side effects (may affect up to 1 in 10 people)' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:29,167 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- '·                Skin and allergic reactions at the injection site' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:29,340 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- '·                Skin and allergic reactions at the injection site' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:29,687 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'The signs may include reddening, unusually intense pain when injecting, itching, hives, swelling or inflammation. They can spread around the injection site. Most minor reactions to insulins usually disappear in a few days to a few weeks.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:30,142 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'The signs may include reddening, unusually intense pain when injecting, itching, hives, swelling or inflammation. They can spread around the injection site. Most minor reactions to insulins usually disappear in a few days to a few weeks.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:30,316 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'Rare side effects (may affect up to 1 in 1,000 people)' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:30,499 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'Rare side effects (may affect up to 1 in 1,000 people)' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:30,565 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- '·                Eye reactions' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:30,635 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- '·                Eye reactions' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:30,957 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'A marked change (improvement or worsening) in your blood sugar control can disturb your vision temporarily. If you have proliferative retinopathy (an eye disease related to diabetes) severe hypoglycaemic attacks may cause temporary loss of vision.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:31,361 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'A marked change (improvement or worsening) in your blood sugar control can disturb your vision temporarily. If you have proliferative retinopathy (an eye disease related to diabetes) severe hypoglycaemic attacks may cause temporary loss of vision.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:31,462 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- '·                General disorders' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:31,551 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- '·                General disorders' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:31,834 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'In rare cases, insulin treatment may also cause temporary build-up of water in the body, with swelling in the calves and ankles.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:32,220 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'In rare cases, insulin treatment may also cause temporary build-up of water in the body, with swelling in the calves and ankles.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:32,380 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'Very rare side-effects (may affect up to1 in 10,000 people)' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:32,557 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'Very rare side-effects (may affect up to1 in 10,000 people)' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:32,788 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'In very rare cases, dysgeusia (taste disorders) and myalgia (muscular pain) can occur.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:33,060 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'In very rare cases, dysgeusia (taste disorders) and myalgia (muscular pain) can occur.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 16:33:33,137 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'Use in children and adolescents' | Qrd txt :- 'Children <and adolescents>' | Matched :- 'True'
2021-05-04 16:33:33,146 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Validation Failed As Previous Heading Found is not matching | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | currHeadId :- '23008' | currParentHeadId :- '23005.0' | prevParentHeadId :- '23019'
2021-05-04 16:33:33,171 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'Use in children and adolescents' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 16:33:33,185 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'Use in children and adolescents' | Qrd txt :- 'Use in children <and adolescents>' | Matched :- 'True'
2021-05-04 16:33:33,195 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Validation Failed As Previous Heading Found is not matching | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | currHeadId :- '23015' | currParentHeadId :- '23014.0' | prevParentHeadId :- '23019'
2021-05-04 16:33:33,222 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'Use in children and adolescents' | Qrd txt :- 'Additional side effects in children <and adolescents>' | Matched :- 'True'
2021-05-04 16:33:33,231 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | currHeadId :- '23020' | currParentHeadId :- '23019.0' | prevParentHeadId :- '23019'
2021-05-04 16:33:33,490 : Heading Extraction Abasaglar-h-2835-en_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | Abasaglar-h-2835-en_ PACKAGE LEAFLET.json | Doc txt :- 'In general, the side effects in children and adolescents of 18 years of age or less are similar to those seen in adults.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
